Customer,CPU_Workload,GPU_Workload,CPU_Model,GPU_Model,CPU_Count,GPU_Count,Cooling,CPU_DVFS,GPU_DVFS,Calc_Time_sec,Max_Power_W,CPU_Temp_C,GPU_Temp_C,CPU_Leak_W,GPU_Leak_W,CPU_Active_Main_W,GPU_Active_Main_W,Bottleneck
Customer B,Compute B,Compute BG,6978P,B200 Water,1,8,Water,F2,F1,1.062936573576799,9401.161403508773,28.0,53.0,125.66666666666667,3253.6000000000004,0.0,2021.8947368421059,GPU-Limited (Main Phase)
Customer B,Compute B,Compute BG,6978P,B200 Water,1,8,Water,F2,F2,0.8753615435647943,14679.603508771932,28.0,86.0,125.66666666666667,7347.200000000001,0.0,3206.7368421052643,GPU-Limited (Main Phase)
Customer B,Compute B,Compute BG,6978P,B200 Water,1,8,Water,F2,F3,0.7832194235588973,15325.666666666668,28.0,70.0,125.66666666666667,5600.0,0.0,5600.000000000001,GPU-Limited (Main Phase)
Customer B,Compute B,Compute BG,6978P,B200 Water,1,8,Water,F3,F0,1.144698962148962,7011.894736842105,30.0,38.0,150.0,1904.0,0.0,957.8947368421053,GPU-Limited (Main Phase)
Customer B,Compute B,Compute BG,6978P,B200 Water,1,8,Water,F3,F1,1.0629354875283445,9425.494736842105,30.0,53.0,150.0,3253.6000000000004,0.0,2021.8947368421059,GPU-Limited (Main Phase)
Customer B,Compute B,Compute BG,6978P,B200 Water,1,8,Water,F3,F2,0.8753604575163398,14703.936842105264,30.0,86.0,150.0,7347.200000000001,0.0,3206.7368421052643,GPU-Limited (Main Phase)
Customer B,Compute B,Compute BG,6978P,B200 Water,1,8,Water,F3,F3,0.7832183375104428,15350.0,30.0,70.0,150.0,5600.0,0.0,5600.000000000001,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F0,F0,6.496906496881497,7100.1140350877195,25.0,39.0,82.50000000000001,1932.0,0.0,1085.6140350877192,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F0,F1,6.032843532818533,9705.980701754386,25.0,55.0,82.50000000000001,3332.0000000000005,0.0,2291.4807017543867,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F0,F2,4.968228497615263,12196.801754385966,25.0,70.0,82.50000000000001,4480.0,0.0,3634.301754385966,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F0,F3,4.445259708392603,16029.166666666668,25.0,70.0,82.50000000000001,5600.0,0.0,6346.666666666668,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F1,F0,6.496901496881496,7120.280701754386,26.0,39.0,102.66666666666667,1932.0,0.0,1085.6140350877192,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F1,F1,6.032838532818532,9726.147368421054,26.0,55.0,102.66666666666667,3332.0000000000005,0.0,2291.4807017543867,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F1,F2,4.968223497615262,12216.968421052634,26.0,70.0,102.66666666666667,4480.0,0.0,3634.301754385966,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F1,F3,4.445254708392603,16049.333333333336,26.0,70.0,102.66666666666667,5600.0,0.0,6346.666666666668,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F2,F0,6.496897286355181,7143.280701754386,28.0,39.0,125.66666666666667,1932.0,0.0,1085.6140350877192,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F2,F1,6.032834322292217,9749.147368421054,28.0,55.0,125.66666666666667,3332.0000000000005,0.0,2291.4807017543867,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F2,F2,4.968219287088947,12239.968421052634,28.0,70.0,125.66666666666667,4480.0,0.0,3634.301754385966,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F2,F3,4.4452504978662875,16072.333333333336,28.0,70.0,125.66666666666667,5600.0,0.0,6346.666666666668,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F3,F0,6.496895782595783,7170.1140350877195,31.0,39.0,152.5,1932.0,0.0,1085.6140350877192,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F3,F1,6.032832818532819,9775.980701754386,31.0,55.0,152.5,3332.0000000000005,0.0,2291.4807017543867,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F3,F2,4.968217783329549,12266.801754385966,31.0,70.0,152.5,4480.0,0.0,3634.301754385966,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6978P,B200 Water,1,8,Water,F3,F3,4.44524899410689,16099.166666666668,31.0,70.0,152.5,5600.0,0.0,6346.666666666668,GPU-Limited (Main Phase)
