Customer,CPU_Workload,GPU_Workload,CPU_Model,GPU_Model,CPU_Count,GPU_Count,Cooling,CPU_DVFS,GPU_DVFS,Calc_Time_sec,Max_Power_W,CPU_Temp_C,GPU_Temp_C,CPU_Leak_W,GPU_Leak_W,CPU_Active_Main_W,GPU_Active_Main_W,Bottleneck
Customer B,Compute B,Compute BG,6716P-B,B200 Water,1,8,Water,F2,F0,1.1446980649784997,6917.903070175438,25.0,38.0,56.00833333333333,1904.0,0.0,957.8947368421053,GPU-Limited (Main Phase)
Customer B,Compute B,Compute BG,6716P-B,B200 Water,1,8,Water,F2,F1,1.0629345903578822,9331.50307017544,25.0,53.0,56.00833333333333,3253.6000000000004,0.0,2021.8947368421059,GPU-Limited (Main Phase)
Customer B,Compute B,Compute BG,6716P-B,B200 Water,1,8,Water,F2,F2,0.8753595603458775,14609.9451754386,25.0,86.0,56.00833333333333,7347.200000000001,0.0,3206.7368421052643,GPU-Limited (Main Phase)
Customer B,Compute B,Compute BG,6716P-B,B200 Water,1,8,Water,F2,F3,0.7832174403399804,15256.008333333335,25.0,70.0,56.00833333333333,5600.0,0.0,5600.000000000001,GPU-Limited (Main Phase)
Customer B,Compute B,Compute BG,6716P-B,B200 Water,1,8,Water,F3,F0,1.1446973113553114,6927.694736842105,26.0,38.0,65.8,1904.0,0.0,957.8947368421053,GPU-Limited (Main Phase)
Customer B,Compute B,Compute BG,6716P-B,B200 Water,1,8,Water,F3,F1,1.0629338367346939,9341.294736842106,26.0,53.0,65.8,3253.6000000000004,0.0,2021.8947368421059,GPU-Limited (Main Phase)
Customer B,Compute B,Compute BG,6716P-B,B200 Water,1,8,Water,F3,F2,0.8753588067226891,14619.736842105263,26.0,86.0,65.8,7347.200000000001,0.0,3206.7368421052643,GPU-Limited (Main Phase)
Customer B,Compute B,Compute BG,6716P-B,B200 Water,1,8,Water,F3,F3,0.783216686716792,15265.8,26.0,70.0,65.8,5600.0,0.0,5600.000000000001,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F0,F0,6.496902925452925,7054.979035087719,23.0,39.0,37.365,1932.0,0.0,1085.6140350877192,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F0,F1,6.0328399613899615,9660.845701754386,23.0,55.0,37.365,3332.0000000000005,0.0,2291.4807017543867,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F0,F2,4.968224926186691,12151.666754385966,23.0,70.0,37.365,4480.0,0.0,3634.301754385966,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F0,F3,4.445256136964032,15984.031666666668,23.0,70.0,37.365,5600.0,0.0,6346.666666666668,GPU-Limited (Main Phase)
Customer C,Compute C,Compute CG,6716P-B,B200 Water,1,8,Water,F1,F0,6.496898163548163,7064.14403508772,24.0,39.0,46.53,1932.0,0.0,1085.6140350877192,GPU-Limited (Main Phase)
